Frequency [MHz],|S0-0| [-],|S1-0| [-],|S2-0| [-],|S3-0| [-],Arg(S0-0) [rad],Arg(S1-0) [rad],Arg(S2-0) [rad],Arg(S3-0) [rad],Delay 0>0 [s],Delay 0>1 [s],Delay 0>2 [s],Delay 0>3 [s],|Z0| [Ohm],Arg(Z0) [rad]
1.045400e+03, 2.650489e+00, 2.433385e-06, 1.377178e-01, 3.380836e-06, 1.530900e+00, -7.685957e-01, 1.905800e+00, -1.848495e-01, -7.357460e-11, -1.492515e-10, -1.114978e-12, -1.151443e-10, 5.133515e+01, 2.420436e+00
1.048300e+03, 2.645756e+00, 2.428774e-06, 1.371544e-01, 3.378959e-06, 1.532241e+00, -7.658762e-01, 1.905820e+00, -1.827514e-01, -7.357064e-11, -1.491780e-10, -1.808560e-12, -1.150133e-10, 5.129147e+01, 2.419228e+00
1.051200e+03, 2.641059e+00, 2.424180e-06, 1.365937e-01, 3.377109e-06, 1.533581e+00, -7.631580e-01, 1.905853e+00, -1.806558e-01, -7.359297e-11, -1.489297e-10, -2.510610e-12, -1.148059e-10, 5.124770e+01, 2.418027e+00
1.054100e+03, 2.636396e+00, 2.419624e-06, 1.360358e-01, 3.375267e-06, 1.534922e+00, -7.604443e-01, 1.905899e+00, -1.785639e-01, -7.362187e-11, -1.488391e-10, -3.011435e-12, -1.146139e-10, 5.120382e+01, 2.416832e+00
1.057000e+03, 2.631779e+00, 2.415100e-06, 1.354814e-01, 3.373434e-06, 1.536264e+00, -7.577322e-01, 1.905953e+00, -1.764754e-01, -7.363758e-11, -1.489090e-10, -3.556603e-12, -1.144495e-10, 5.115982e+01, 2.415645e+00
1.059900e+03, 2.627187e+00, 2.410600e-06, 1.349306e-01, 3.371619e-06, 1.537605e+00, -7.550189e-01, 1.906018e+00, -1.743900e-01, -7.366223e-11, -1.488095e-10, -4.376951e-12, -1.142995e-10, 5.111573e+01, 2.414462e+00
1.062800e+03, 2.622630e+00, 2.406131e-06, 1.343816e-01, 3.369821e-06, 1.538947e+00, -7.523074e-01, 1.906098e+00, -1.723074e-01, -7.369687e-11, -1.483817e-10, -4.724879e-12, -1.141320e-10, 5.107154e+01, 2.413286e+00
1.065700e+03, 2.618118e+00, 2.401692e-06, 1.338370e-01, 3.368041e-06, 1.540290e+00, -7.496037e-01, 1.906184e+00, -1.702277e-01, -7.372205e-11, -1.486066e-10, -5.464323e-12, -1.139517e-10, 5.102723e+01, 2.412118e+00
1.068600e+03, 2.613631e+00, 2.397271e-06, 1.332952e-01, 3.366268e-06, 1.541634e+00, -7.468959e-01, 1.906284e+00, -1.681514e-01, -7.376128e-11, -1.483245e-10, -6.056351e-12, -1.137869e-10, 5.098283e+01, 2.410954e+00
1.071500e+03, 2.609190e+00, 2.392886e-06, 1.327560e-01, 3.364503e-06, 1.542978e+00, -7.441933e-01, 1.906394e+00, -1.660780e-01, -7.379218e-11, -1.483738e-10, -6.772839e-12, -1.136749e-10, 5.093831e+01, 2.409799e+00
1.074400e+03, 2.604773e+00, 2.388526e-06, 1.322194e-01, 3.362765e-06, 1.544322e+00, -7.414897e-01, 1.906517e+00, -1.640068e-01, -7.383607e-11, -1.482499e-10, -7.144273e-12, -1.134917e-10, 5.089369e+01, 2.408647e+00
1.077300e+03, 2.600401e+00, 2.384196e-06, 1.316874e-01, 3.361034e-06, 1.545668e+00, -7.387884e-01, 1.906648e+00, -1.619388e-01, -7.387276e-11, -1.482917e-10, -7.933370e-12, -1.133402e-10, 5.084896e+01, 2.407505e+00
1.080200e+03, 2.596054e+00, 2.379889e-06, 1.311570e-01, 3.359310e-06, 1.547014e+00, -7.360864e-01, 1.906792e+00, -1.598736e-01, -7.392137e-11, -1.479871e-10, -8.414949e-12, -1.132397e-10, 5.080413e+01, 2.406367e+00
1.083100e+03, 2.591752e+00, 2.375619e-06, 1.306301e-01, 3.357612e-06, 1.548361e+00, -7.333899e-01, 1.906945e+00, -1.578102e-01, -7.396393e-11, -1.481922e-10, -8.981331e-12, -1.130861e-10, 5.075918e+01, 2.405239e+00
1.086000e+03, 2.587475e+00, 2.371366e-06, 1.301069e-01, 3.355922e-06, 1.549708e+00, -7.306896e-01, 1.907109e+00, -1.557497e-01, -7.401732e-11, -1.478771e-10, -9.573730e-12, -1.129571e-10, 5.071414e+01, 2.404114e+00
1.088900e+03, 2.583243e+00, 2.367149e-06, 1.295862e-01, 3.354248e-06, 1.551057e+00, -7.279951e-01, 1.907284e+00, -1.536914e-01, -7.406368e-11, -1.480759e-10, -1.011253e-11, -1.128343e-10, 5.066898e+01, 2.402999e+00
1.091800e+03, 2.579036e+00, 2.362948e-06, 1.290690e-01, 3.352580e-06, 1.552407e+00, -7.252970e-01, 1.907468e+00, -1.516355e-01, -7.412041e-11, -1.477503e-10, -1.075781e-11, -1.127032e-10, 5.062371e+01, 2.401888e+00
1.094700e+03, 2.574864e+00, 2.358784e-06, 1.285544e-01, 3.350928e-06, 1.553757e+00, -7.226048e-01, 1.907664e+00, -1.495819e-01, -7.417667e-11, -1.477677e-10, -1.126846e-11, -1.126111e-10, 5.057834e+01, 2.400784e+00
1.097600e+03, 2.570726e+00, 2.354643e-06, 1.280434e-01, 3.349303e-06, 1.555109e+00, -7.199123e-01, 1.907869e+00, -1.475300e-01, -7.423460e-11, -1.477819e-10, -1.188612e-11, -1.124778e-10, 5.053285e+01, 2.399687e+00
1.100500e+03, 2.566624e+00, 2.350524e-06, 1.275349e-01, 3.347674e-06, 1.556461e+00, -7.172195e-01, 1.908086e+00, -1.454805e-01, -7.429847e-11, -1.477930e-10, -1.236741e-11, -1.123830e-10, 5.048726e+01, 2.398597e+00
1.103400e+03, 2.562556e+00, 2.346428e-06, 1.270300e-01, 3.346070e-06, 1.557815e+00, -7.145266e-01, 1.908311e+00, -1.434327e-01, -7.436190e-11, -1.475992e-10, -1.299716e-11, -1.122722e-10, 5.044156e+01, 2.397514e+00
1.106300e+03, 2.558523e+00, 2.342375e-06, 1.265275e-01, 3.344473e-06, 1.559170e+00, -7.118371e-01, 1.908548e+00, -1.413870e-01, -7.442917e-11, -1.476260e-10, -1.348926e-11, -1.121677e-10, 5.039575e+01, 2.396438e+00
1.109200e+03, 2.554525e+00, 2.338331e-06, 1.260286e-01, 3.342891e-06, 1.560526e+00, -7.091472e-01, 1.908794e+00, -1.393431e-01, -7.449624e-11, -1.476000e-10, -1.408993e-11, -1.120945e-10, 5.034983e+01, 2.395370e+00
1.112100e+03, 2.550551e+00, 2.334323e-06, 1.255322e-01, 3.341325e-06, 1.561884e+00, -7.064577e-01, 1.909050e+00, -1.373006e-01, -7.456752e-11, -1.475951e-10, -1.459254e-11, -1.120037e-10, 5.030380e+01, 2.394306e+00
1.115000e+03, 2.546613e+00, 2.330337e-06, 1.250393e-01, 3.339774e-06, 1.563242e+00, -7.037684e-01, 1.909316e+00, -1.352598e-01, -7.464618e-11, -1.475871e-10, -1.520477e-11, -1.119281e-10, 5.025766e+01, 2.393249e+00
1.117900e+03, 2.542719e+00, 2.326373e-06, 1.245490e-01, 3.338239e-06, 1.564603e+00, -7.010791e-01, 1.909593e+00, -1.332203e-01, -7.471931e-11, -1.475468e-10, -1.563448e-11, -1.118134e-10, 5.021140e+01, 2.392203e+00
1.120800e+03, 2.538850e+00, 2.322446e-06, 1.240620e-01, 3.336710e-06, 1.565964e+00, -6.983907e-01, 1.909878e+00, -1.311829e-01, -7.480003e-11, -1.473788e-10, -1.629956e-11, -1.117523e-10, 5.016504e+01, 2.391161e+00
1.123700e+03, 2.535005e+00, 2.318533e-06, 1.235777e-01, 3.335195e-06, 1.567327e+00, -6.957052e-01, 1.910175e+00, -1.291467e-01, -7.488236e-11, -1.475112e-10, -1.669681e-11, -1.116901e-10, 5.011857e+01, 2.390124e+00
1.126600e+03, 2.531206e+00, 2.314649e-06, 1.230967e-01, 3.333696e-06, 1.568691e+00, -6.930174e-01, 1.910480e+00, -1.271115e-01, -7.496677e-11, -1.474885e-10, -1.722393e-11, -1.116268e-10, 5.007198e+01, 2.389098e+00
1.129500e+03, 2.527431e+00, 2.310787e-06, 1.226193e-01, 3.332211e-06, 1.570057e+00, -6.903300e-01, 1.910793e+00, -1.250776e-01, -7.505414e-11, -1.476136e-10, -1.777867e-11, -1.115623e-10, 5.002528e+01, 2.388076e+00
1.132400e+03, 2.523690e+00, 2.306955e-06, 1.221443e-01, 3.330742e-06, 1.571425e+00, -6.876403e-01, 1.911117e+00, -1.230448e-01, -7.514373e-11, -1.472486e-10, -1.833883e-11, -1.115130e-10, 4.997847e+01, 2.387062e+00
1.135300e+03, 2.519985e+00, 2.303143e-06, 1.216717e-01, 3.329287e-06, 1.572794e+00, -6.849572e-01, 1.911451e+00, -1.210129e-01, -7.523576e-11, -1.475506e-10, -1.883833e-11, -1.114626e-10, 4.993155e+01, 2.386056e+00
1.138200e+03, 2.516314e+00, 2.299354e-06, 1.212027e-01, 3.327848e-06, 1.574165e+00, -6.822687e-01, 1.911795e+00, -1.189819e-01, -7.533040e-11, -1.474787e-10, -1.940853e-11, -1.114083e-10, 4.988451e+01, 2.385058e+00
1.141100e+03, 2.512668e+00, 2.295600e-06, 1.207361e-01, 3.326413e-06, 1.575538e+00, -6.795814e-01, 1.912148e+00, -1.169519e-01, -7.542770e-11, -1.474374e-10, -1.983126e-11, -1.113754e-10, 4.983737e+01, 2.384065e+00
1.144000e+03, 2.509067e+00, 2.291868e-06, 1.202730e-01, 3.325003e-06, 1.576912e+00, -6.768949e-01, 1.912510e+00, -1.149225e-01, -7.552721e-11, -1.475802e-10, -2.025721e-11, -1.113196e-10, 4.979010e+01, 2.383083e+00
1.146900e+03, 2.505490e+00, 2.288151e-06, 1.198132e-01, 3.323597e-06, 1.578288e+00, -6.742058e-01, 1.912879e+00, -1.128941e-01, -7.563163e-11, -1.474952e-10, -2.084075e-11, -1.112819e-10, 4.974273e+01, 2.382106e+00
1.149800e+03, 2.501938e+00, 2.284469e-06, 1.193559e-01, 3.322206e-06, 1.579666e+00, -6.715183e-01, 1.913259e+00, -1.108664e-01, -7.573429e-11, -1.474436e-10, -2.142973e-11, -1.112941e-10, 4.969524e+01, 2.381134e+00
1.152700e+03, 2.498431e+00, 2.280808e-06, 1.189011e-01, 3.320840e-06, 1.581046e+00, -6.688317e-01, 1.913649e+00, -1.088385e-01, -7.584517e-11, -1.475782e-10, -2.182458e-11, -1.112361e-10, 4.964764e+01, 2.380173e+00
1.155600e+03, 2.494949e+00, 2.277162e-06, 1.184497e-01, 3.319478e-06, 1.582428e+00, -6.661426e-01, 1.914047e+00, -1.068116e-01, -7.595154e-11, -1.474799e-10, -2.222210e-11, -1.112283e-10, 4.959992e+01, 2.379218e+00
1.158500e+03, 2.491501e+00, 2.273551e-06, 1.180016e-01, 3.318130e-06, 1.583812e+00, -6.634554e-01, 1.914452e+00, -1.047849e-01, -7.606731e-11, -1.476088e-10, -2.293720e-11, -1.112030e-10, 4.955208e+01, 2.378271e+00
1.161400e+03, 2.488078e+00, 2.269954e-06, 1.175551e-01, 3.316796e-06, 1.585198e+00, -6.607658e-01, 1.914870e+00, -1.027587e-01, -7.618237e-11, -1.476930e-10, -2.322892e-11, -1.112097e-10, 4.950413e+01, 2.377329e+00
1.164300e+03, 2.484690e+00, 2.266387e-06, 1.171129e-01, 3.315477e-06, 1.586587e+00, -6.580746e-01, 1.915293e+00, -1.007323e-01, -7.629927e-11, -1.475808e-10, -2.375091e-11, -1.111989e-10, 4.945607e+01, 2.376396e+00
1.167200e+03, 2.481336e+00, 2.262854e-06, 1.166731e-01, 3.314172e-06, 1.587977e+00, -6.553855e-01, 1.915726e+00, -9.870609e-02, -7.642022e-11, -1.478937e-10, -2.432178e-11, -1.112036e-10, 4.940789e+01, 2.375472e+00
1.170100e+03, 2.478017e+00, 2.259329e-06, 1.162358e-01, 3.312881e-06, 1.589369e+00, -6.526907e-01, 1.916169e+00, -9.667982e-02, -7.654302e-11, -1.476265e-10, -2.485300e-11, -1.112074e-10, 4.935959e+01, 2.374556e+00
1.173000e+03, 2.474723e+00, 2.255832e-06, 1.158009e-01, 3.311604e-06, 1.590764e+00, -6.500008e-01, 1.916622e+00, -9.465349e-02, -7.666830e-11, -1.476952e-10, -2.506576e-11, -1.112102e-10, 4.931118e+01, 2.373645e+00
1.175900e+03, 2.471464e+00, 2.252362e-06, 1.153703e-01, 3.310341e-06, 1.592161e+00, -6.473096e-01, 1.917078e+00, -9.262710e-02, -7.679543e-11, -1.479547e-10, -2.576489e-11, -1.112285e-10, 4.926265e+01, 2.372744e+00
1.178800e+03, 2.468239e+00, 2.248915e-06, 1.149411e-01, 3.309092e-06, 1.593560e+00, -6.446136e-01, 1.917548e+00, -9.060038e-02, -7.692979e-11, -1.478701e-10, -2.618978e-11, -1.112772e-10, 4.921401e+01, 2.371851e+00
1.181700e+03, 2.465040e+00, 2.245489e-06, 1.145153e-01, 3.307867e-06, 1.594962e+00, -6.419193e-01, 1.918025e+00, -8.857277e-02, -7.706126e-11, -1.481245e-10, -2.652666e-11, -1.112787e-10, 4.916525e+01, 2.370964e+00
1.184600e+03, 2.461875e+00, 2.242085e-06, 1.140929e-01, 3.306646e-06, 1.596366e+00, -6.392203e-01, 1.918508e+00, -8.654514e-02, -7.720061e-11, -1.480339e-10, -2.702970e-11, -1.113108e-10, 4.911637e+01, 2.370086e+00
1.187500e+03, 2.458735e+00, 2.238701e-06, 1.136729e-01, 3.305439e-06, 1.597773e+00, -6.365229e-01, 1.919001e+00, -8.451692e-02, -7.733866e-11, -1.480854e-10, -2.758218e-11, -1.113420e-10, 4.906737e+01, 2.369214e+00
1.190400e+03, 2.455629e+00, 2.235345e-06, 1.132552e-01, 3.304245e-06, 1.599182e+00, -6.338246e-01, 1.919504e+00, -8.248813e-02, -7.747633e-11, -1.483311e-10, -2.797261e-11, -1.114023e-10, 4.901825e+01, 2.368351e+00
1.193300e+03, 2.452559e+00, 2.232011e-06, 1.128410e-01, 3.303076e-06, 1.600594e+00, -6.311218e-01, 1.920013e+00, -8.045824e-02, -7.761808e-11, -1.482306e-10, -2.848626e-11, -1.114180e-10, 4.896902e+01, 2.367497e+00
1.196200e+03, 2.449523e+00, 2.228697e-06, 1.124291e-01, 3.301910e-06, 1.602008e+00, -6.284209e-01, 1.920532e+00, -7.842807e-02, -7.776901e-11, -1.482711e-10, -2.895774e-11, -1.114923e-10, 4.891967e+01, 2.366652e+00
1.199100e+03, 2.446512e+00, 2.225412e-06, 1.120196e-01, 3.300768e-06, 1.603425e+00, -6.257192e-01, 1.921060e+00, -7.639654e-02, -7.791512e-11, -1.485079e-10, -2.935596e-11, -1.115401e-10, 4.887020e+01, 2.365814e+00
1.202000e+03, 2.443536e+00, 2.222148e-06, 1.116134e-01, 3.299629e-06, 1.604845e+00, -6.230132e-01, 1.921595e+00, -7.436414e-02, -7.807329e-11, -1.487424e-10, -2.983306e-11, -1.115955e-10, 4.882062e+01, 2.364985e+00
1.204900e+03, 2.440585e+00, 2.218907e-06, 1.112096e-01, 3.298515e-06, 1.606267e+00, -6.203029e-01, 1.922138e+00, -7.233073e-02, -7.822375e-11, -1.486292e-10, -3.018927e-11, -1.116705e-10, 4.877090e+01, 2.364162e+00
1.207800e+03, 2.437669e+00, 2.215685e-06, 1.108091e-01, 3.297414e-06, 1.607693e+00, -6.175947e-01, 1.922688e+00, -7.029596e-02, -7.838469e-11, -1.486557e-10, -3.067155e-11, -1.117446e-10, 4.872108e+01, 2.363348e+00
1.210700e+03, 2.434778e+00, 2.212492e-06, 1.104110e-01, 3.296326e-06, 1.609121e+00, -6.148860e-01, 1.923247e+00, -6.825983e-02, -7.854400e-11, -1.487384e-10, -3.120392e-11, -1.118179e-10, 4.867113e+01, 2.362541e+00
1.213600e+03, 2.431922e+00, 2.209312e-06, 1.100153e-01, 3.295253e-06, 1.610552e+00, -6.121758e-01, 1.923816e+00, -6.622237e-02, -7.869839e-11, -1.491045e-10, -3.169305e-11, -1.119069e-10, 4.862106e+01, 2.361744e+00
1.216500e+03, 2.429100e+00, 2.206162e-06, 1.096220e-01, 3.294193e-06, 1.611986e+00, -6.094590e-01, 1.924393e+00, -6.418329e-02, -7.886815e-11, -1.489784e-10, -3.201116e-11, -1.119785e-10, 4.857087e+01, 2.360956e+00
1.219400e+03, 2.426314e+00, 2.203032e-06, 1.092319e-01, 3.293147e-06, 1.613423e+00, -6.067444e-01, 1.924977e+00, -6.214290e-02, -7.903935e-11, -1.494012e-10, -3.232980e-11, -1.120925e-10, 4.852057e+01, 2.360178e+00
1.222300e+03, 2.423543e+00, 2.199918e-06, 1.088452e-01, 3.292124e-06, 1.614863e+00, -6.040221e-01, 1.925566e+00, -6.010044e-02, -7.920155e-11, -1.492056e-10, -3.300100e-11, -1.121687e-10, 4.847014e+01, 2.359404e+00
1.225200e+03, 2.420817e+00, 2.196838e-06, 1.084598e-01, 3.291105e-06, 1.616307e+00, -6.013034e-01, 1.926167e+00, -5.805659e-02, -7.938133e-11, -1.496236e-10, -3.332415e-11, -1.122803e-10, 4.841959e+01, 2.358642e+00
1.228100e+03, 2.418115e+00, 2.193773e-06, 1.080778e-01, 3.290110e-06, 1.617753e+00, -5.985771e-01, 1.926774e+00, -5.601070e-02, -7.957112e-11, -1.496263e-10, -3.377781e-11, -1.123978e-10, 4.836892e+01, 2.357887e+00
1.231000e+03, 2.415449e+00, 2.190737e-06, 1.076981e-01, 3.289128e-06, 1.619203e+00, -5.958507e-01, 1.927390e+00, -5.396267e-02, -7.972412e-11, -1.498326e-10, -3.410320e-11, -1.124978e-10, 4.831813e+01, 2.357142e+00
1.233900e+03, 2.412808e+00, 2.187722e-06, 1.073218e-01, 3.288160e-06, 1.620656e+00, -5.931206e-01, 1.928011e+00, -5.191283e-02, -7.993185e-11, -1.498965e-10, -3.478834e-11, -1.126219e-10, 4.826722e+01, 2.356404e+00
1.236800e+03, 2.410203e+00, 2.184721e-06, 1.069468e-01, 3.287215e-06, 1.622112e+00, -5.903893e-01, 1.928645e+00, -4.986071e-02, -8.009139e-11, -1.498890e-10, -3.499748e-11, -1.127449e-10, 4.821618e+01, 2.355677e+00
1.239700e+03, 2.407632e+00, 2.181747e-06, 1.065755e-01, 3.286275e-06, 1.623571e+00, -5.876581e-01, 1.929283e+00, -4.780636e-02, -8.028326e-11, -1.504361e-10, -3.547763e-11, -1.129001e-10, 4.816503e+01, 2.354959e+00
1.242600e+03, 2.405087e+00, 2.178798e-06, 1.062065e-01, 3.285358e-06, 1.625034e+00, -5.849170e-01, 1.929929e+00, -4.574918e-02, -8.047338e-11, -1.502828e-10, -3.590580e-11, -1.130127e-10, 4.811376e+01, 2.354248e+00
1.245500e+03, 2.402567e+00, 2.175868e-06, 1.058399e-01, 3.284454e-06, 1.626501e+00, -5.821786e-01, 1.930583e+00, -4.368995e-02, -8.068125e-11, -1.506869e-10, -3.633587e-11, -1.131579e-10, 4.806236e+01, 2.353545e+00
1.248400e+03, 2.400092e+00, 2.172954e-06, 1.054759e-01, 3.283565e-06, 1.627971e+00, -5.794329e-01, 1.931246e+00, -4.162807e-02, -8.085707e-11, -1.506664e-10, -3.679819e-11, -1.133089e-10, 4.801084e+01, 2.352855e+00
1.251300e+03, 2.397632e+00, 2.170068e-06, 1.051146e-01, 3.282699e-06, 1.629444e+00, -5.766876e-01, 1.931916e+00, -3.956345e-02, -8.105937e-11, -1.508540e-10, -3.718306e-11, -1.134685e-10, 4.795919e+01, 2.352170e+00
1.254200e+03, 2.395218e+00, 2.167203e-06, 1.047558e-01, 3.281847e-06, 1.630921e+00, -5.739389e-01, 1.932594e+00, -3.749591e-02, -8.126319e-11, -1.511759e-10, -3.763705e-11, -1.136272e-10, 4.790743e+01, 2.351497e+00
1.257100e+03, 2.392829e+00, 2.164369e-06, 1.043994e-01, 3.281009e-06, 1.632402e+00, -5.711842e-01, 1.933279e+00, -3.542548e-02, -8.146522e-11, -1.512205e-10, -3.805559e-11, -1.137851e-10, 4.785555e+01, 2.350833e+00
1.260000e+03, 2.390466e+00, 2.161548e-06, 1.040456e-01, 3.280184e-06, 1.633886e+00, -5.684288e-01, 1.933973e+00, -3.335218e-02, -8.168163e-11, -1.514000e-10, -3.849438e-11, -1.139589e-10, 4.780353e+01, 2.350176e+00
1.262900e+03, 2.388148e+00, 2.158749e-06, 1.036943e-01, 3.279374e-06, 1.635374e+00, -5.656701e-01, 1.934674e+00, -3.127570e-02, -8.187087e-11, -1.517919e-10, -3.888522e-11, -1.141284e-10, 4.775140e+01, 2.349532e+00
1.265800e+03, 2.385845e+00, 2.155967e-06, 1.033456e-01, 3.278587e-06, 1.636866e+00, -5.629043e-01, 1.935383e+00, -2.919614e-02, -8.208154e-11, -1.518866e-10, -3.929626e-11, -1.143183e-10, 4.769915e+01, 2.348894e+00
1.268700e+03, 2.383589e+00, 2.153220e-06, 1.029992e-01, 3.277815e-06, 1.638362e+00, -5.601367e-01, 1.936099e+00, -2.711312e-02, -8.232009e-11, -1.519219e-10, -3.978941e-11, -1.145098e-10, 4.764678e+01, 2.348269e+00
1.271600e+03, 2.381357e+00, 2.150486e-06, 1.026555e-01, 3.277066e-06, 1.639862e+00, -5.573685e-01, 1.936824e+00, -2.502661e-02, -8.253382e-11, -1.523075e-10, -4.015357e-11, -1.147040e-10, 4.759427e+01, 2.347651e+00
1.274500e+03, 2.379152e+00, 2.147769e-06, 1.023141e-01, 3.276332e-06, 1.641366e+00, -5.545933e-01, 1.937555e+00, -2.293656e-02, -8.272904e-11, -1.526084e-10, -4.059972e-11, -1.149040e-10, 4.754164e+01, 2.347042e+00
1.277400e+03, 2.376982e+00, 2.145082e-06, 1.019752e-01, 3.275611e-06, 1.642873e+00, -5.518126e-01, 1.938295e+00, -2.084287e-02, -8.296736e-11, -1.527715e-10, -4.106675e-11, -1.151082e-10, 4.748890e+01, 2.346444e+00
1.280300e+03, 2.374847e+00, 2.142417e-06, 1.016388e-01, 3.274905e-06, 1.644385e+00, -5.490289e-01, 1.939044e+00, -1.874546e-02, -8.319704e-11, -1.529316e-10, -4.143442e-11, -1.153244e-10, 4.743603e+01, 2.345856e+00
1.283200e+03, 2.372739e+00, 2.139774e-06, 1.013048e-01, 3.274224e-06, 1.645901e+00, -5.462423e-01, 1.939798e+00, -1.664410e-02, -8.340709e-11, -1.533087e-10, -4.190420e-11, -1.155429e-10, 4.738303e+01, 2.345277e+00
1.286100e+03, 2.370666e+00, 2.137148e-06, 1.009732e-01, 3.273556e-06, 1.647421e+00, -5.434488e-01, 1.940562e+00, -1.453877e-02, -8.366031e-11, -1.532439e-10, -4.230501e-11, -1.157689e-10, 4.732993e+01, 2.344709e+00
1.289000e+03, 2.368629e+00, 2.134549e-06, 1.006441e-01, 3.272903e-06, 1.648945e+00, -5.406565e-01, 1.941333e+00, -1.242932e-02, -8.388279e-11, -1.537483e-10, -4.274631e-11, -1.160008e-10, 4.727669e+01, 2.344153e+00
1.291900e+03, 2.366618e+00, 2.131975e-06, 1.003173e-01, 3.272274e-06, 1.650474e+00, -5.378550e-01, 1.942112e+00, -1.031564e-02, -8.412641e-11, -1.539874e-10, -4.316903e-11, -1.162394e-10, 4.722332e+01, 2.343604e+00
1.294800e+03, 2.364633e+00, 2.129409e-06, 9.999301e-02, 3.271660e-06, 1.652006e+00, -5.350492e-01, 1.942898e+00, -8.197613e-03, -8.435282e-11, -1.542663e-10, -4.359276e-11, -1.164832e-10, 4.716983e+01, 2.343064e+00
1.297700e+03, 2.362694e+00, 2.126873e-06, 9.967109e-02, 3.271070e-06, 1.653543e+00, -5.322383e-01, 1.943693e+00, -6.075144e-03, -8.459103e-11, -1.545408e-10, -4.401746e-11, -1.167345e-10, 4.711624e+01, 2.342538e+00
1.300600e+03, 2.360781e+00, 2.124368e-06, 9.935159e-02, 3.270495e-06, 1.655085e+00, -5.294223e-01, 1.944495e+00, -3.948097e-03, -8.487358e-11, -1.547745e-10, -4.446334e-11, -1.169917e-10, 4.706251e+01, 2.342021e+00
1.303500e+03, 2.358894e+00, 2.121872e-06, 9.903442e-02, 3.269935e-06, 1.656631e+00, -5.266022e-01, 1.945305e+00, -1.816364e-03, -8.508747e-11, -1.550432e-10, -4.491039e-11, -1.172561e-10, 4.700864e+01, 2.341512e+00
1.306400e+03, 2.357044e+00, 2.119405e-06, 9.871958e-02, 3.269400e-06, 1.658182e+00, -5.237771e-01, 1.946123e+00, 3.201872e-04, -8.534457e-11, -1.551783e-10, -4.533810e-11, -1.175267e-10, 4.695467e+01, 2.341015e+00
1.309300e+03, 2.355229e+00, 2.116961e-06, 9.840717e-02, 3.268880e-06, 1.659737e+00, -5.209495e-01, 1.946949e+00, 2.461668e-03, -8.559853e-11, -1.555358e-10, -4.573513e-11, -1.178035e-10, 4.690058e+01, 2.340530e+00
1.312200e+03, 2.353451e+00, 2.114534e-06, 9.809705e-02, 3.268385e-06, 1.661296e+00, -5.181155e-01, 1.947783e+00, 4.608195e-03, -8.584753e-11, -1.560200e-10, -4.623708e-11, -1.180888e-10, 4.684637e+01, 2.340057e+00
1.315100e+03, 2.351699e+00, 2.112133e-06, 9.778930e-02, 3.267905e-06, 1.662861e+00, -5.152726e-01, 1.948625e+00, 6.759918e-03, -8.611907e-11, -1.561472e-10, -4.661501e-11, -1.183767e-10, 4.679203e+01, 2.339592e+00
1.318000e+03, 2.349984e+00, 2.109753e-06, 9.748394e-02, 3.267450e-06, 1.664430e+00, -5.124274e-01, 1.949475e+00, 8.916888e-03, -8.638636e-11, -1.564986e-10, -4.708740e-11, -1.186762e-10, 4.673757e+01, 2.339139e+00
1.320900e+03, 2.348295e+00, 2.107391e-06, 9.718082e-02, 3.267011e-06, 1.666004e+00, -5.095758e-01, 1.950333e+00, 1.107932e-02, -8.665219e-11, -1.567471e-10, -4.753995e-11, -1.189814e-10, 4.668298e+01, 2.338695e+00
1.323800e+03, 2.346643e+00, 2.105059e-06, 9.688004e-02, 3.266587e-06, 1.667583e+00, -5.067197e-01, 1.951199e+00, 1.324730e-02, -8.689146e-11, -1.573220e-10, -4.799332e-11, -1.192914e-10, 4.662827e+01, 2.338264e+00
1.326700e+03, 2.345027e+00, 2.102740e-06, 9.658160e-02, 3.266188e-06, 1.669166e+00, -5.038531e-01, 1.952073e+00, 1.542094e-02, -8.717398e-11, -1.573353e-10, -4.839455e-11, -1.196076e-10, 4.657345e+01, 2.337844e+00
1.329600e+03, 2.343448e+00, 2.100457e-06, 9.628547e-02, 3.265816e-06, 1.670755e+00, -5.009862e-01, 1.952955e+00, 1.760034e-02, -8.745363e-11, -1.579062e-10, -4.887044e-11, -1.199351e-10, 4.651852e+01, 2.337437e+00
1.332500e+03, 2.341895e+00, 2.098186e-06, 9.599158e-02, 3.265459e-06, 1.672348e+00, -4.981090e-01, 1.953846e+00, 1.978571e-02, -8.773024e-11, -1.582103e-10, -4.934731e-11, -1.202663e-10, 4.646345e+01, 2.337039e+00
1.335400e+03, 2.340380e+00, 2.095944e-06, 9.569994e-02, 3.265128e-06, 1.673947e+00, -4.952262e-01, 1.954745e+00, 2.197711e-02, -8.802801e-11, -1.584784e-10, -4.978192e-11, -1.206060e-10, 4.640827e+01, 2.336653e+00
1.338300e+03, 2.338891e+00, 2.093722e-06, 9.541074e-02, 3.264814e-06, 1.675551e+00, -4.923385e-01, 1.955652e+00, 2.417470e-02, -8.827367e-11, -1.587908e-10, -5.028182e-11, -1.209519e-10, 4.635295e+01, 2.336276e+00
1.341200e+03, 2.337449e+00, 2.091517e-06, 9.512370e-02, 3.264526e-06, 1.677159e+00, -4.894452e-01, 1.956568e+00, 2.637859e-02, -8.858869e-11, -1.592241e-10, -5.068563e-11, -1.213071e-10, 4.629754e+01, 2.335916e+00
